Season,WTeamID,WTeamSeed,WScore,LTeamID,LTeamSeed,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,WEnd_MAS,WEnd_MOR,WEnd_POM,WEnd_SAG,LEnd_MAS,LEnd_MOR,LEnd_POM,LEnd_SAG
2016,1320,Z11,75,1400,Z06,72,N,0,21,43,8,20,25,32,5,25,7,10,2,3,18,25,56,9,23,13,18,11,21,10,9,2,4,24,64,66,77,73,26,37,30,31
2016,1328,Z02,77,1401,Z03,63,N,0,31,63,11,25,4,9,10,31,23,15,4,5,18,22,64,6,28,13,24,16,26,14,12,6,4,12,8,13,8,7,18,12,17,17
2016,1139,X09,71,1403,X08,61,N,0,25,51,9,17,12,16,8,26,14,14,10,2,14,25,54,7,18,4,9,6,22,14,14,8,4,16,33,31,40,30,42,55,42,46
2016,1276,W11a,67,1409,W11b,62,N,0,24,59,6,25,13,16,12,26,10,8,5,6,14,25,56,3,15,9,15,10,26,10,11,5,6,15,31,43,56,37,75,71,58,66
2016,1437,Y02,86,1421,Y15,56,N,0,33,57,13,28,7,11,7,25,21,11,8,5,10,21,57,5,17,9,13,12,20,11,14,5,2,12,4,7,5,5,116,137,116,139
2016,1181,Z04,93,1423,Z13,85,N,0,29,54,4,15,31,43,12,28,11,10,4,8,18,30,68,11,26,14,19,13,21,10,9,5,3,33,23,19,22,16,51,104,74,89
2016,1344,W09,70,1425,W08,69,N,0,25,62,9,24,11,14,8,23,17,6,5,3,15,28,52,6,13,7,13,5,30,13,12,6,2,14,29,45,46,44,46,48,49,43
2016,1211,X11,82,1428,X03,59,N,0,34,61,9,19,5,6,8,26,14,9,7,3,13,22,52,7,15,8,8,4,20,9,13,5,3,14,22,22,28,22,13,17,29,26
2016,1328,Z02,85,1433,Z10,81,N,0,29,60,8,26,19,25,11,26,10,12,5,5,18,30,66,11,31,10,16,13,24,16,13,7,1,23,8,13,8,7,47,32,35,39
2016,1455,Y11b,70,1435,Y11a,50,N,0,22,59,7,19,19,25,9,34,12,7,5,2,22,16,53,3,19,15,26,9,29,9,12,1,5,23,43,15,12,25,60,25,27,23
2016,1393,X10,68,1438,X01,62,N,0,21,57,6,18,20,25,12,24,10,8,11,7,15,22,53,8,21,10,12,8,26,21,13,3,8,16,58,33,41,40,5,4,2,4
2016,1462,W02,71,1451,W15,53,N,0,30,62,7,14,4,4,13,30,14,13,4,2,16,22,57,4,21,5,11,9,18,9,11,8,2,14,10,14,15,14,111,188,132,135
2016,1372,W14,70,1452,W03,56,N,0,17,55,7,23,29,39,11,22,12,7,16,3,25,16,52,3,16,21,27,17,31,8,22,5,7,27,49,36,33,57,7,11,6,6
2016,1401,Z03,92,1453,Z14,65,N,0,32,57,7,19,21,28,12,33,17,20,13,1,19,21,56,9,27,14,23,7,18,14,18,14,5,23,18,12,17,17,91,114,117,122
2016,1274,Y03,65,1455,Y11b,57,N,0,21,38,7,12,16,23,2,24,7,16,10,4,15,20,59,6,22,11,14,16,17,8,15,10,0,18,12,16,13,13,43,15,12,25
2016,1323,W06,61,1458,W07,56,N,0,22,55,4,13,13,14,11,21,13,12,10,6,9,23,57,6,20,4,6,13,23,11,17,8,4,15,30,35,39,35,38,30,32,36
2016,1458,W07,66,1462,W02,63,N,0,25,59,8,27,8,13,7,31,12,12,3,6,21,22,54,5,16,14,21,5,31,10,8,8,1,17,38,30,32,36,10,14,15,14
2016,1181,Z04,71,1463,Z12,64,N,0,23,50,11,23,14,16,5,23,12,10,6,7,18,25,65,4,23,10,13,20,22,13,11,5,5,16,23,19,22,16,50,52,38,56
2017,1462,X11,73,1112,X02,71,N,0,28,53,6,16,11,16,7,20,14,8,3,1,14,27,62,7,27,10,11,14,21,14,8,4,1,18,42,29,40,32,3,21,20,18
2017,1314,Z01,72,1116,Z08,65,N,0,24,63,5,17,19,25,18,27,15,17,13,4,10,26,60,8,21,5,8,8,24,9,19,10,4,20,10,5,3,3,27,40,38,37
2017,1376,W07,70,1124,W03,50,N,0,23,50,8,20,16,23,11,29,12,16,7,6,20,17,56,3,13,13,20,15,22,11,16,6,3,20,48,49,31,31,15,20,13,14
2017,1452,X04,86,1137,X13,80,N,0,30,66,5,11,21,29,17,25,15,13,7,5,19,27,59,9,20,17,23,9,23,13,15,8,4,25,13,7,5,4,75,72,80,94
2017,1314,Z01,92,1139,Z04,80,N,0,31,57,9,24,21,33,10,28,22,10,7,1,21,27,62,8,28,18,21,8,18,13,9,5,1,23,10,5,3,3,28,22,26,26
2017,1417,Z03,79,1153,Z06,67,N,0,31,62,11,28,6,10,7,23,21,3,5,5,10,26,58,7,20,8,10,9,23,11,10,2,1,13,9,16,18,15,21,23,22,21
2017,1348,Y11,84,1166,Y06,72,N,0,26,58,4,21,28,31,8,30,11,8,8,3,16,26,65,7,23,13,19,11,26,11,11,2,3,20,34,31,37,48,25,27,27,27
2017,1455,Z10,64,1173,Z07,58,N,0,19,48,6,20,20,27,13,35,11,16,0,8,19,18,58,7,22,15,20,10,19,11,6,6,3,23,11,12,8,11,46,48,36,40
2017,1376,W07,88,1181,W02,81,N,0,27,63,7,22,27,32,15,22,16,11,8,2,22,22,53,10,27,27,29,10,24,11,18,6,7,26,48,49,31,31,6,6,12,8
2017,1196,W04,80,1190,W13,65,N,0,26,54,7,22,21,27,12,26,16,15,12,4,12,25,62,9,24,6,10,13,19,12,17,9,0,19,19,14,9,10,57,96,64,77
2017,1199,X03,86,1195,X14,80,N,0,30,54,2,13,24,39,9,37,16,16,9,9,19,29,70,8,28,14,20,7,19,18,11,6,1,23,22,17,19,20,92,102,108,113
2017,1376,W07,77,1196,W04,70,N,0,26,53,2,10,23,31,11,23,7,11,4,2,17,25,60,7,26,13,14,13,18,11,16,7,5,21,48,49,31,31,19,14,9,10
2017,1462,X11,91,1199,X03,66,N,0,30,54,11,17,20,26,7,29,20,9,4,3,20,24,60,4,21,14,19,11,22,10,9,7,3,24,42,29,40,32,22,17,19,20
2017,1314,Z01,71,1211,X01,65,N,0,26,73,4,27,15,26,15,31,15,4,7,8,22,20,59,8,19,17,26,12,37,11,14,2,5,22,10,5,3,3,1,3,1,1
2017,1332,Y03,93,1233,Y14,77,N,0,35,63,9,23,14,21,15,26,11,12,8,2,14,28,64,10,26,11,16,12,15,10,10,4,7,17,12,24,16,13,112,100,118,123
2017,1345,Y04,80,1235,Y05,76,N,0,31,64,8,26,10,15,9,29,27,10,6,1,15,30,60,7,23,9,14,3,25,14,7,7,3,16,20,13,15,12,8,11,17,16
2017,1257,Y02,78,1240,Y15,63,N,0,31,64,5,15,11,14,16,20,14,6,7,5,12,23,46,10,19,7,8,4,19,14,14,1,8,14,17,4,6,7,136,221,158,186
2017,1332,Y03,74,1242,Y01,60,N,0,29,57,11,25,5,7,9,27,12,13,5,8,13,21,60,5,25,13,17,12,20,14,8,4,1,13,12,24,16,13,5,8,10,6
2017,1153,Z06,75,1243,Z11a,61,N,0,27,43,5,11,16,22,7,24,10,11,4,4,12,21,54,7,18,12,15,9,14,10,7,7,2,19,21,23,22,21,30,35,29,34
2017,1417,Z03,97,1245,Z14,80,N,0,37,59,7,14,16,23,6,27,25,6,2,3,12,31,71,9,22,9,12,15,21,10,8,3,0,18,9,16,18,15,97,138,141,138
2017,1314,Z01,75,1246,Z02,73,N,0,27,58,3,15,18,26,13,31,17,16,7,9,18,27,65,7,19,12,19,11,23,16,9,7,2,19,10,5,3,3,4,2,4,5
2017,1276,Y07,73,1257,Y02,69,N,0,28,57,6,17,11,14,9,21,11,6,4,4,15,28,61,5,20,8,12,15,22,12,11,4,5,18,18,15,21,23,17,4,6,7
2017,1376,W07,93,1266,W10,73,N,0,36,68,8,24,13,19,13,23,17,9,11,2,13,25,54,11,28,12,14,6,22,12,18,3,3,20,48,49,31,31,52,28,28,30
2017,1462,X11,76,1268,X06,65,N,0,25,50,9,23,17,24,9,25,15,15,8,2,17,22,54,7,27,14,19,7,17,13,11,7,3,19,42,29,40,32,35,44,45,42
2017,1277,Y09,78,1274,Y08,58,N,0,30,53,6,20,12,14,10,26,18,12,1,3,18,21,52,4,16,12,17,9,14,8,10,9,1,17,49,41,43,36,31,37,32,28
2017,1332,Y03,69,1276,Y07,68,N,0,26,58,8,17,9,16,6,30,15,5,6,3,9,25,58,11,31,7,7,2,29,16,8,3,2,16,12,24,16,13,18,15,21,23
2017,1242,Y01,90,1277,Y09,70,N,0,34,64,8,20,14,15,8,28,12,7,9,3,16,25,57,8,23,12,17,5,23,13,10,3,1,14,5,8,10,6,49,41,43,36
2017,1292,Z12,81,1278,Z05,72,N,0,28,58,7,13,18,27,11,26,19,8,4,3,20,24,52,6,21,18,21,4,20,15,8,5,3,22,39,65,48,60,29,36,33,33
2017,1437,W01,76,1291,W16a,56,N,0,31,60,6,17,8,11,14,29,14,13,5,3,17,21,57,5,21,9,12,10,17,10,9,5,5,15,2,1,2,2,188,165,213,216
2017,1139,Z04,74,1292,Z12,65,N,0,24,47,8,15,18,23,2,26,16,10,4,2,16,25,57,4,19,11,14,7,21,15,12,5,0,21,28,22,26,26,39,65,48,60
2017,1246,Z02,79,1297,Z15,70,N,0,27,61,3,17,22,28,11,35,12,12,5,9,15,26,73,8,32,10,11,13,27,11,8,6,3,22,4,2,4,5,110,157,147,153
2017,1413,Y16b,67,1300,Y16a,63,N,0,22,48,5,16,18,22,6,34,14,18,4,1,13,24,67,5,26,10,13,9,21,14,9,10,0,15,151,214,218,200,185,210,152,179
2017,1235,Y05,84,1305,Y12,73,N,0,30,54,8,19,16,18,7,31,17,13,4,3,15,26,65,8,26,13,16,10,18,13,7,8,4,14,8,11,17,16,38,53,55,56
2017,1124,W03,91,1308,W14,73,N,0,35,61,4,8,17,19,10,29,15,12,4,7,15,28,64,8,22,9,13,9,18,15,11,6,2,18,15,20,13,14,63,177,88,97
2017,1291,W16a,67,1309,W16b,66,N,0,25,47,10,19,7,13,6,19,14,16,6,1,13,29,54,1,9,7,12,10,18,12,14,10,2,18,188,165,213,216,162,217,178,208
2017,1112,X02,100,1315,X15,82,N,0,36,62,4,11,24,28,7,33,14,7,3,3,18,32,69,10,22,8,16,9,22,18,6,6,2,23,3,21,20,18,124,156,173,176
2017,1211,X01,79,1321,X08,73,N,0,26,59,4,16,23,36,15,27,10,14,7,7,18,27,66,8,24,11,13,12,24,12,13,11,5,26,1,3,1,1,37,47,39,39
2017,1452,X04,83,1323,X05,71,N,0,27,54,8,14,21,26,10,24,16,12,6,5,18,22,54,10,28,17,17,8,20,12,14,6,3,21,13,7,5,4,16,19,25,22
2017,1276,Y07,92,1329,Y10,91,N,0,29,56,16,29,18,22,6,15,19,4,5,6,14,35,64,7,16,14,16,16,24,17,10,3,3,22,18,15,21,23,26,25,24,24
2017,1314,Z01,77,1332,Y03,76,N,0,25,68,8,21,19,27,17,26,16,11,7,3,22,22,58,7,26,25,28,12,31,7,16,5,7,20,10,5,3,3,12,24,16,13
2017,1323,X05,60,1343,X12,58,N,0,21,52,4,11,14,21,9,27,10,6,4,3,9,22,57,8,31,6,6,7,26,13,9,2,4,14,16,19,25,22,56,67,59,73
2017,1425,W11b,75,1344,W11a,71,N,0,24,57,7,19,20,27,16,20,12,7,4,4,13,25,51,9,20,12,17,7,20,17,9,3,2,21,50,52,61,55,54,46,56,58
2017,1242,Y01,98,1345,Y04,66,N,0,34,62,15,28,15,22,12,24,18,10,9,2,15,24,56,10,27,8,12,9,20,17,16,6,0,18,5,8,10,6,20,13,15,12
2017,1332,Y03,75,1348,Y11,72,N,0,25,52,7,16,18,27,15,20,11,14,8,2,14,30,59,6,22,6,8,9,19,11,11,8,2,21,12,24,16,13,34,31,37,48
2017,1211,X01,66,1355,X16,46,N,0,25,63,8,30,8,18,14,36,8,9,5,7,13,18,58,5,20,5,11,9,29,8,13,3,4,17,1,3,1,1,134,171,187,180
2017,1116,Z08,77,1371,Z09,71,N,0,28,60,3,7,18,23,8,24,13,10,12,7,20,26,68,6,17,13,21,21,25,10,15,6,4,18,27,40,38,37,33,34,53,49
2017,1425,W11b,66,1374,W06,65,N,0,24,50,8,28,10,14,9,25,14,10,5,4,16,24,57,9,23,8,11,10,20,11,8,5,0,15,50,52,61,55,7,9,11,19
2017,1211,X01,77,1376,W07,73,N,0,29,60,9,19,10,13,10,31,15,12,3,8,21,25,66,7,20,16,22,13,23,12,5,7,6,14,1,3,1,1,48,49,31,31
2017,1112,X02,69,1388,X07,60,N,0,23,51,4,11,19,23,9,23,4,9,7,5,12,25,54,5,21,5,8,9,21,14,13,5,4,20,3,21,20,18,14,26,14,25
2017,1181,W02,87,1407,W15,65,N,0,29,62,13,28,16,23,14,22,15,8,13,8,17,24,59,5,23,12,14,13,24,10,17,1,2,19,6,6,12,8,113,158,130,161
2017,1314,Z01,103,1411,Z16,64,N,0,38,75,8,22,19,26,20,34,18,10,6,4,13,22,60,7,27,13,16,6,21,9,13,6,3,17,10,5,3,3,181,205,207,204
2017,1242,Y01,100,1413,Y16b,62,N,0,36,64,11,25,17,20,11,34,19,12,6,6,17,21,62,4,20,16,18,9,18,7,14,5,2,19,5,8,10,6,151,214,218,200
2017,1246,Z02,86,1417,Z03,75,N,0,31,63,10,23,14,17,10,19,18,6,5,5,17,29,55,9,23,8,13,8,20,16,13,3,5,19,4,2,4,5,9,16,18,15
2017,1438,W05,76,1423,W12,71,N,0,26,52,7,17,17,25,6,27,9,8,5,5,19,25,61,10,26,11,17,14,26,15,9,4,2,20,23,10,7,9,44,79,60,68
2017,1124,W03,82,1425,W11b,78,N,0,31,61,7,19,13,15,14,20,16,12,8,3,16,30,55,9,22,9,10,6,17,19,13,4,3,18,15,20,13,14,50,52,61,55
2017,1388,X07,85,1433,X10,77,N,0,25,45,6,17,29,39,7,30,13,15,5,4,20,29,65,2,13,17,26,11,18,6,9,7,4,32,14,26,14,25,41,50,52,50
2017,1321,X08,68,1435,X09,66,N,0,26,53,6,14,10,18,8,29,10,12,7,0,18,21,55,9,26,15,18,7,23,9,10,7,6,16,37,47,39,39,36,42,34,43
2017,1345,Y04,80,1436,Y13,70,N,0,31,60,9,20,9,14,11,27,16,10,2,6,15,27,61,10,27,6,10,8,20,21,9,6,1,17,20,13,15,12,51,71,63,75
2017,1458,W08,65,1437,W01,62,N,0,26,49,6,18,7,16,12,22,10,14,4,5,19,21,51,5,16,15,21,11,19,5,8,8,1,16,24,18,23,17,2,1,2,2
2017,1196,W04,65,1438,W05,39,N,0,23,50,8,21,11,18,7,29,10,10,6,1,10,16,54,1,15,6,7,9,23,8,11,4,3,17,19,14,9,10,23,10,7,9
2017,1458,W08,84,1439,W09,74,N,0,26,60,13,31,19,25,17,20,19,8,4,3,22,23,49,7,17,21,26,6,19,14,10,3,2,18,24,18,23,17,32,38,44,47
2017,1243,Z11a,95,1448,Z11b,88,N,0,31,47,6,16,27,36,7,22,18,15,6,3,26,25,53,9,27,29,32,7,14,14,11,8,1,25,30,35,29,34,45,32,30,35
2017,1211,X01,61,1452,X04,58,N,0,18,44,4,10,21,32,7,27,7,16,5,3,26,16,60,5,23,21,29,20,21,7,13,5,7,25,1,3,1,1,13,7,5,4
2017,1246,Z02,65,1455,Z10,62,N,0,23,55,7,18,12,18,10,26,11,7,6,5,11,24,62,8,24,6,9,14,24,12,11,2,5,14,4,2,4,5,11,12,8,11
2017,1139,Z04,76,1457,Z13,64,N,0,24,49,8,19,20,30,5,37,15,12,4,6,15,25,62,9,25,5,10,3,24,12,9,6,1,22,28,22,26,26,80,134,112,114
2017,1196,W04,84,1458,W08,83,N,1,28,62,8,22,20,28,14,20,10,12,4,7,24,28,55,7,17,20,30,11,25,14,16,8,2,26,19,14,9,10,24,18,23,17
2017,1211,X01,83,1462,X11,59,N,0,29,61,12,24,13,25,11,30,15,10,7,6,19,22,62,2,16,13,22,13,28,6,11,4,3,22,1,3,1,1,42,29,40,32
